timestamp,seq_id,x,y,z,velocity,seg_nr,seg_progress
5399.937168,1,50.000,50.000,10.000,0.000,1,0.0000
5399.957321,2,50.450,50.000,10.000,30.000,1,0.0060
5399.977475,3,51.050,50.000,10.000,30.000,1,0.0120
5399.997618,4,51.650,50.000,10.000,30.000,1,0.0180
5400.017766,5,52.250,50.000,10.000,30.000,1,0.0239
5400.037957,6,52.850,50.000,10.000,30.000,1,0.0299
5400.058137,7,53.450,50.000,10.000,30.000,1,0.0359
5400.078310,8,54.050,50.000,10.000,30.000,1,0.0419
5400.098504,9,54.650,50.000,10.000,30.000,1,0.0479
5400.118678,10,55.250,50.000,10.000,30.000,1,0.0539
5400.138854,11,55.850,50.000,10.000,30.000,1,0.0598
5400.158984,12,56.450,50.000,10.000,30.000,1,0.0658
5400.179185,13,57.050,50.000,10.000,30.000,1,0.0718
5400.199348,14,57.650,50.000,10.000,30.000,1,0.0778
5400.219542,15,58.250,50.000,10.000,30.000,1,0.0838
5400.239706,16,58.850,50.000,10.000,30.000,1,0.0898
5400.259856,17,59.450,50.000,10.000,30.000,1,0.0958
5400.280045,18,60.050,50.000,10.000,30.000,1,0.1017
5400.300232,19,60.650,50.000,10.000,30.000,1,0.1077
5400.320413,20,61.250,50.000,10.000,30.000,1,0.1137
5400.340602,21,61.850,50.000,10.000,30.000,1,0.1197
5400.360793,22,62.450,50.000,10.000,30.000,1,0.1257
5400.380990,23,63.050,50.000,10.000,30.000,1,0.1317
5400.401199,24,63.650,50.000,10.000,30.000,1,0.1377
5400.421348,25,64.250,50.000,10.000,30.000,1,0.1436
5400.441533,26,64.850,50.000,10.000,30.000,1,0.1496
5400.461641,27,65.450,50.000,10.000,30.000,1,0.1556
5400.481817,28,66.050,50.000,10.000,30.000,1,0.1616
5400.501998,29,66.650,50.000,10.000,30.000,1,0.1676
5400.522222,30,67.250,50.000,10.000,30.000,1,0.1736
5400.542396,31,67.850,50.000,10.000,30.000,1,0.1795
5400.562579,32,68.450,50.000,10.000,30.000,1,0.1855
5400.582769,33,69.050,50.000,10.000,30.000,1,0.1915
5400.602945,34,69.650,50.000,10.000,30.000,1,0.1975
5400.623116,35,70.250,50.000,10.000,30.000,1,0.2035
5400.643270,36,70.850,50.000,10.000,30.000,1,0.2095
5400.663408,37,71.450,50.000,10.000,30.000,1,0.2155
5400.683654,38,72.050,50.000,10.000,30.000,1,0.2214
5400.703836,39,72.650,50.000,10.000,30.000,1,0.2274
5400.724072,40,73.250,50.000,10.000,30.000,1,0.2334
5400.744229,41,73.850,50.000,10.000,30.000,1,0.2394
5400.764414,42,74.450,50.000,10.000,30.000,1,0.2454
5400.784596,43,75.050,50.000,10.000,30.000,1,0.2514
5400.804750,44,75.650,50.000,10.000,30.000,1,0.2573
5400.824977,45,76.250,50.000,10.000,30.000,1,0.2633
5400.845097,46,76.850,50.000,10.000,30.000,1,0.2693
5400.865300,47,77.450,50.000,10.000,30.000,1,0.2753
5400.885501,48,78.050,50.000,10.000,30.000,1,0.2813
5400.905670,49,78.650,50.000,10.000,30.000,1,0.2873
5400.925889,50,79.250,50.000,10.000,30.000,1,0.2933
5400.946076,51,79.850,50.000,10.000,30.000,1,0.2992
5400.966277,52,80.450,50.000,10.000,30.000,1,0.3052
5400.986486,53,81.050,50.000,10.000,30.000,1,0.3112
5401.006678,54,81.650,50.000,10.000,30.000,1,0.3172
5401.026832,55,82.250,50.000,10.000,30.000,1,0.3232
5401.047034,56,82.850,50.000,10.000,30.000,1,0.3292
5401.067214,57,83.450,50.000,10.000,30.000,1,0.3351
5401.087337,58,84.050,50.000,10.000,30.000,1,0.3411
5401.107509,59,84.650,50.000,10.000,30.000,1,0.3471
5401.127656,60,85.250,50.000,10.000,30.000,1,0.3531
5401.147882,61,85.850,50.000,10.000,30.000,1,0.3591
5401.168054,62,86.450,50.000,10.000,30.000,1,0.3651
5401.188246,63,87.050,50.000,10.000,30.000,1,0.3711
5401.208399,64,87.650,50.000,10.000,30.000,1,0.3770
5401.228568,65,88.250,50.000,10.000,30.000,1,0.3830
5401.248744,66,88.850,50.000,10.000,30.000,1,0.3890
5401.268933,67,89.450,50.000,10.000,30.000,1,0.3950
5401.289150,68,90.050,50.000,10.000,30.000,1,0.4010
5401.309317,69,90.650,50.000,10.000,30.000,1,0.4070
5401.329517,70,91.250,50.000,10.000,30.000,1,0.4130
5401.349710,71,91.850,50.000,10.000,30.000,1,0.4189
5401.369903,72,92.450,50.000,10.000,30.000,1,0.4249
5401.390050,73,93.050,50.000,10.000,30.000,1,0.4309
5401.410239,74,93.650,50.000,10.000,30.000,1,0.4369
5401.430418,75,94.250,50.000,10.000,30.000,1,0.4429
5401.450611,76,94.850,50.000,10.000,30.000,1,0.4489
5401.470724,77,95.450,50.000,10.000,30.000,1,0.4548
5401.490877,78,96.050,50.000,10.000,30.000,1,0.4608
5401.511076,79,96.650,50.000,10.000,30.000,1,0.4668
5401.531229,80,97.250,50.000,10.000,30.000,1,0.4728
5401.551416,81,97.850,50.000,10.000,30.000,1,0.4788
5401.571598,82,98.450,50.000,10.000,30.000,1,0.4848
5401.591809,83,99.050,50.000,10.000,30.000,1,0.4908
5401.612071,84,99.650,50.000,10.000,30.000,1,0.4967
5401.632263,85,100.250,50.000,10.000,30.000,1,0.5027
5401.652456,86,100.850,50.000,10.000,30.000,1,0.5087
5401.672649,87,101.450,50.000,10.000,30.000,1,0.5147
5401.692817,88,102.050,50.000,10.000,30.000,1,0.5207
5401.712945,89,102.650,50.000,10.000,30.000,1,0.5267
5401.733126,90,103.250,50.000,10.000,30.000,1,0.5326
5401.753247,91,103.850,50.000,10.000,30.000,1,0.5386
5401.773362,92,104.450,50.000,10.000,30.000,1,0.5446
5401.793557,93,105.050,50.000,10.000,30.000,1,0.5506
5401.813710,94,105.650,50.000,10.000,30.000,1,0.5566
5401.833899,95,106.250,50.000,10.000,30.000,1,0.5626
5401.854046,96,106.850,50.000,10.000,30.000,1,0.5686
5401.874221,97,107.450,50.000,10.000,30.000,1,0.5745
5401.894413,98,108.050,50.000,10.000,30.000,1,0.5805
5401.914558,99,108.650,50.000,10.000,30.000,1,0.5865
5401.934758,100,109.250,50.000,10.000,30.000,1,0.5925
5401.954949,101,109.850,50.000,10.000,30.000,1,0.5985
5401.975165,102,110.450,50.000,10.000,30.000,1,0.6045
5401.995531,103,111.050,50.000,10.000,30.000,1,0.6104
5402.015791,104,111.650,50.000,10.000,30.000,1,0.6164
5402.036122,105,112.250,50.000,10.000,30.000,1,0.6224
5402.056298,106,112.850,50.000,10.000,30.000,1,0.6284
5402.076508,107,113.450,50.000,10.000,30.000,1,0.6344
5402.096693,108,114.050,50.000,10.000,30.000,1,0.6404
5402.116837,109,114.650,50.000,10.000,30.000,1,0.6464
5402.137044,110,115.250,50.000,10.000,30.000,1,0.6523
5402.157216,111,115.850,50.000,10.000,30.000,1,0.6583
5402.177408,112,116.450,50.000,10.000,30.000,1,0.6643
5402.197554,113,117.050,50.000,10.000,30.000,1,0.6703
5402.217716,114,117.650,50.000,10.000,30.000,1,0.6763
5402.237934,115,118.250,50.000,10.000,30.000,1,0.6823
5402.258099,116,118.850,50.000,10.000,30.000,1,0.6883
5402.278247,117,119.450,50.000,10.000,30.000,1,0.6942
5402.298387,118,120.050,50.000,10.000,30.000,1,0.7002
5402.318567,119,120.650,50.000,10.000,30.000,1,0.7062
5402.338774,120,121.250,50.000,10.000,30.000,1,0.7122
5402.359026,121,121.850,50.000,10.000,30.000,1,0.7182
5402.379206,122,122.450,50.000,10.000,30.000,1,0.7242
5402.399390,123,123.050,50.000,10.000,30.000,1,0.7301
5402.419542,124,123.650,50.000,10.000,30.000,1,0.7361
5402.439705,125,124.250,50.000,10.000,30.000,1,0.7421
5402.459863,126,124.850,50.000,10.000,30.000,1,0.7481
5402.480108,127,125.450,50.000,10.000,30.000,1,0.7541
5402.500285,128,126.050,50.000,10.000,30.000,1,0.7601
5402.520482,129,126.650,50.000,10.000,30.000,1,0.7661
5402.540660,130,127.250,50.000,10.000,30.000,1,0.7720
5402.560826,131,127.850,50.000,10.000,30.000,1,0.7780
5402.581053,132,128.450,50.000,10.000,30.000,1,0.7840
5402.601229,133,129.050,50.000,10.000,30.000,1,0.7900
5402.621369,134,129.650,50.000,10.000,30.000,1,0.7960
5402.641636,135,130.250,50.000,10.000,30.000,1,0.8020
5402.661826,136,130.850,50.000,10.000,30.000,1,0.8079
5402.682066,137,131.450,50.000,10.000,30.000,1,0.8139
5402.702969,138,132.050,50.000,10.000,30.000,1,0.8199
5402.723162,139,132.650,50.000,10.000,30.000,1,0.8259
5402.743383,140,133.250,50.000,10.000,30.000,1,0.8319
5402.763580,141,133.850,50.000,10.000,30.000,1,0.8379
5402.783760,142,134.450,50.000,10.000,30.000,1,0.8439
5402.804253,143,135.050,50.000,10.000,30.000,1,0.8498
5402.824452,144,135.650,50.000,10.000,30.000,1,0.8558
5402.844651,145,136.250,50.000,10.000,30.000,1,0.8618
5402.864844,146,136.850,50.000,10.000,30.000,1,0.8678
5402.885042,147,137.450,50.000,10.000,30.000,1,0.8738
5402.905275,148,138.050,50.000,10.000,30.000,1,0.8798
5402.925439,149,138.650,50.000,10.000,30.000,1,0.8857
5402.945627,150,139.250,50.000,10.000,30.000,1,0.8917
5402.965794,151,139.850,50.000,10.000,30.000,1,0.8977
5402.985962,152,140.450,50.000,10.000,30.000,1,0.9037
5403.006117,153,141.050,50.000,10.000,30.000,1,0.9097
5403.026298,154,141.650,50.000,10.000,30.000,1,0.9157
5403.046475,155,142.250,50.000,10.000,30.000,1,0.9217
5403.066663,156,142.850,50.000,10.000,30.000,1,0.9276
5403.086806,157,143.450,50.000,10.000,30.000,1,0.9336
5403.106987,158,144.050,50.000,10.000,30.000,1,0.9396
5403.127164,159,144.650,50.000,10.000,30.000,1,0.9456
5403.147352,160,145.250,50.000,10.000,30.000,1,0.9516
5403.167531,161,145.850,50.000,10.000,30.000,1,0.9576
5403.187657,162,146.450,50.000,10.000,30.000,1,0.9636
5403.207805,163,147.050,50.000,10.000,30.000,1,0.9695
5403.227989,164,147.650,50.000,10.000,30.000,1,0.9755
5403.248167,165,148.250,50.000,10.000,30.000,1,0.9815
5403.268915,166,148.850,50.000,10.000,30.000,1,0.9875
5403.289107,167,149.450,50.000,10.000,30.000,1,0.9935
5403.309338,168,149.986,50.000,10.000,10.416,1,0.9995
5403.329518,169,150.000,50.442,10.000,30.000,2,0.0054
5403.349668,170,150.000,51.042,10.000,30.000,2,0.0114
5403.369982,171,150.000,51.642,10.000,30.000,2,0.0174
5403.390177,172,150.000,52.242,10.000,30.000,2,0.0234
5403.410340,173,150.000,52.842,10.000,30.000,2,0.0294
5403.430524,174,150.000,53.442,10.000,30.000,2,0.0354
5403.450698,175,150.000,54.042,10.000,30.000,2,0.0414
5403.470847,176,150.000,54.642,10.000,30.000,2,0.0474
5403.491013,177,150.000,55.242,10.000,30.000,2,0.0533
5403.511266,178,150.000,55.842,10.000,30.000,2,0.0593
5403.531470,179,150.000,56.442,10.000,30.000,2,0.0653
5403.551646,180,150.000,57.042,10.000,30.000,2,0.0713
5403.571851,181,150.000,57.642,10.000,30.000,2,0.0773
5403.592099,182,150.000,58.242,10.000,30.000,2,0.0833
5403.612267,183,150.000,58.842,10.000,30.000,2,0.0893
5403.632467,184,150.000,59.442,10.000,30.000,2,0.0953
5403.652642,185,150.000,60.042,10.000,30.000,2,0.1012
5403.672780,186,150.000,60.642,10.000,30.000,2,0.1072
5403.692956,187,150.000,61.242,10.000,30.000,2,0.1132
5403.713173,188,150.000,61.842,10.000,30.000,2,0.1192
5403.733335,189,150.000,62.442,10.000,30.000,2,0.1252
5403.753468,190,150.000,63.042,10.000,30.000,2,0.1312
5403.773639,191,150.000,63.642,10.000,30.000,2,0.1372
5403.793810,192,150.000,64.242,10.000,30.000,2,0.1432
5403.813995,193,150.000,64.842,10.000,30.000,2,0.1491
5403.834197,194,150.000,65.442,10.000,30.000,2,0.1551
5403.854340,195,150.000,66.042,10.000,30.000,2,0.1611
5403.874496,196,150.000,66.642,10.000,30.000,2,0.1671
5403.894672,197,150.000,67.242,10.000,30.000,2,0.1731
5403.914835,198,150.000,67.842,10.000,30.000,2,0.1791
5403.935001,199,150.000,68.442,10.000,30.000,2,0.1851
5403.955169,200,150.000,69.042,10.000,30.000,2,0.1911
5403.975387,201,150.000,69.642,10.000,30.000,2,0.1970
5403.995512,202,150.000,70.242,10.000,30.000,2,0.2030
5404.015697,203,150.000,70.842,10.000,30.000,2,0.2090
5404.035873,204,150.000,71.442,10.000,30.000,2,0.2150
5404.056067,205,150.000,72.042,10.000,30.000,2,0.2210
5404.076196,206,150.000,72.642,10.000,30.000,2,0.2270
5404.096395,207,150.000,73.242,10.000,30.000,2,0.2330
5404.116582,208,150.000,73.842,10.000,30.000,2,0.2390
5404.136775,209,150.000,74.442,10.000,30.000,2,0.2449
5404.156945,210,150.000,75.042,10.000,30.000,2,0.2509
5404.177090,211,150.000,75.642,10.000,30.000,2,0.2569
5404.197234,212,150.000,76.242,10.000,30.000,2,0.2629
5404.217378,213,150.000,76.842,10.000,30.000,2,0.2689
5404.237517,214,150.000,77.442,10.000,30.000,2,0.2749
5404.257688,215,150.000,78.042,10.000,30.000,2,0.2809
5404.277916,216,150.000,78.642,10.000,30.000,2,0.2869
5404.298119,217,150.000,79.242,10.000,30.000,2,0.2928
5404.318267,218,150.000,79.842,10.000,30.000,2,0.2988
5404.338425,219,150.000,80.442,10.000,30.000,2,0.3048
5404.358581,220,150.000,81.042,10.000,30.000,2,0.3108
5404.378812,221,150.000,81.642,10.000,30.000,2,0.3168
5404.399019,222,150.000,82.242,10.000,30.000,2,0.3228
5404.419210,223,150.000,82.842,10.000,30.000,2,0.3288
5404.439402,224,150.000,83.442,10.000,30.000,2,0.3348
5404.459590,225,150.000,84.042,10.000,30.000,2,0.3407
5404.479771,226,150.000,84.642,10.000,30.000,2,0.3467
5404.499947,227,150.000,85.242,10.000,30.000,2,0.3527
5404.520139,228,150.000,85.842,10.000,30.000,2,0.3587
5404.540310,229,150.000,86.442,10.000,30.000,2,0.3647
5404.560493,230,150.000,87.042,10.000,30.000,2,0.3707
5404.580654,231,150.000,87.642,10.000,30.000,2,0.3767
5404.600798,232,150.000,88.242,10.000,30.000,2,0.3827
5404.620998,233,150.000,88.842,10.000,30.000,2,0.3886
5404.641151,234,150.000,89.442,10.000,30.000,2,0.3946
5404.661296,235,150.000,90.042,10.000,30.000,2,0.4006
5404.681453,236,150.000,90.642,10.000,30.000,2,0.4066
5404.701633,237,150.000,91.242,10.000,30.000,2,0.4126
5404.721806,238,150.000,91.842,10.000,30.000,2,0.4186
5404.742000,239,150.000,92.442,10.000,30.000,2,0.4246
5404.762175,240,150.000,93.042,10.000,30.000,2,0.4306
5404.782302,241,150.000,93.642,10.000,30.000,2,0.4365
5404.802471,242,150.000,94.242,10.000,30.000,2,0.4425
5404.822683,243,150.000,94.842,10.000,30.000,2,0.4485
5404.842851,244,150.000,95.442,10.000,30.000,2,0.4545
5404.863055,245,150.000,96.042,10.000,30.000,2,0.4605
5404.883219,246,150.000,96.642,10.000,30.000,2,0.4665
5404.903367,247,150.000,97.242,10.000,30.000,2,0.4725
5404.923534,248,150.000,97.842,10.000,30.000,2,0.4785
5404.943713,249,150.000,98.442,10.000,30.000,2,0.4844
5404.963890,250,150.000,99.042,10.000,30.000,2,0.4904
5404.984092,251,150.000,99.642,10.000,30.000,2,0.4964
